Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-02,27.05056891001288,27.16650286346553,26.486557493853116,26.51789093017578,3362063,0.0,0
2015-07-03,26.448956922709435,26.615026277934497,26.13248373429521,26.307952880859375,3174447,0.0,0
2015-07-06,25.6938067807459,25.83480842269785,25.042060864273743,25.314666748046875,6398955,0.0,0
2015-07-07,25.461941839790494,25.461941839790494,24.528190053402177,24.61279296875,5836693,0.0,0
2015-07-08,24.62218804814878,25.073394744808578,24.45611870092232,24.7537899017334,5296546,0.0,0
2015-07-09,24.904195176023578,25.859878090924802,24.854059767596937,25.66560935974121,4516357,0.0,0
2015-07-10,26.63382863140077,26.915834353850865,26.37689061552137,26.602495193481445,5195108,0.0,0
2015-07-13,27.16336960684234,27.55817518450868,27.01923389570558,27.294971466064453,4957243,0.0,0
2015-07-14,27.335705692693214,27.464175886581227,26.997301240958837,27.43597412109375,2517804,0.0,0
2015-07-15,27.38584551707772,27.777519502188703,27.382711455832112,27.6960506439209,3029700,0.0,0
2015-07-16,27.852716709251716,28.285123873419973,27.852716709251716,28.122188568115234,4993559,0.0,0
2015-07-17,28.24125734339026,28.285124634097727,28.015655158575296,28.103389739990234,3615160,0.0,0
2015-07-20,28.216185754815363,28.68306032531632,28.13471692278977,28.397920608520508,3671353,0.0,0
2015-07-21,28.47625714665991,28.573393895303692,28.112785026116345,28.278854370117188,2637174,0.0,0
2015-07-22,28.137853910391083,28.59846040833978,28.081452773211357,28.407325744628906,2888953,0.0,0
2015-07-23,28.701864687338322,28.72066666129976,28.372860025362158,28.607864379882812,2505947,0.0,0
2015-07-24,28.535795832354594,28.720667170963868,28.28825762099625,28.366592407226562,3247688,0.0,0
2015-07-27,28.200521131911167,28.24125435737899,27.41403926208995,27.501773834228516,5530003,0.0,0
2015-07-28,27.623981349996168,28.10025581887042,27.53311270719628,27.871517181396484,3128010,0.0,0
2015-07-29,28.031320089950988,28.131588522391215,27.50491022199279,27.649045944213867,2930207,0.0,0
2015-07-30,27.796312857148404,28.021917404490758,27.555042788266462,27.93731689453125,3546012,0.0,0
2015-07-31,28.078321744005965,28.162922263615208,27.658446035096187,28.07518768310547,4529676,0.0,0
2015-08-03,28.050119533264983,28.213057229280498,27.940451309362995,28.200523376464844,2995902,0.0,0
2015-08-04,28.084586299559234,28.106519943768497,27.558176447949027,27.978052139282227,4004430,0.0,0
2015-08-05,29.453877520733357,30.563098301469807,29.394342322458677,30.187089920043945,14096049,0.0,0
2015-08-06,30.024156506519155,30.387631058911463,29.955221512749034,30.140092849731445,3529922,0.0,0
2015-08-07,30.140092045016463,30.31242713425263,29.980288417414883,30.002222061157227,2974210,0.0,0
2015-08-10,30.143223042969257,30.32809437089333,29.807950272905153,30.28736114501953,2715640,0.0,0
2015-08-11,30.252889430920604,30.31242223111283,29.876881096830953,30.024150848388672,2644984,0.0,0
2015-08-12,29.673213409784573,29.776615892087264,28.789597195881417,28.97133445739746,5147301,0.0,0
2015-08-13,29.453876872274666,29.78601556988884,29.35674251140737,29.444477081298828,3303331,0.0,0
2015-08-14,29.500881129965208,29.78601851026022,29.0246042884127,29.26587677001953,2671619,0.0,0
2015-08-17,29.450742982491153,29.789149803109584,29.284673632721297,29.64188003540039,2992721,0.0,0
2015-08-18,29.569815833857877,29.905088621792412,29.44761375913516,29.58861541748047,2117016,0.0,0
2015-08-19,29.39121225859789,29.923887839825586,29.187541339685684,29.325408935546875,3082997,0.0,0
2015-08-20,29.262740046608908,29.403741693511563,28.375989768690392,28.498191833496094,4760436,0.0,0
2015-08-21,27.88091687794561,28.341523391590947,27.285572052001953,27.285572052001953,5831786,0.0,0
2015-08-24,26.320487624130216,26.7591628959833,24.553255074899933,25.465070724487305,11535873,0.0,0
2015-08-25,25.82228014794284,27.17590516191755,25.71574359528539,26.940900802612305,7646329,0.0,0
2015-08-26,26.665161002626107,27.031767231851738,26.145019260326045,26.546092987060547,4594591,0.0,0
2015-08-27,27.31690610942683,27.68037826590832,27.153970809746422,27.43597412109375,4467524,0.0,0
2015-08-28,27.498642691266856,27.56130956097042,27.059967431578375,27.37017250061035,2901800,0.0,0
2015-08-31,27.075637854709118,27.291840248643854,26.871966923406717,27.23230743408203,2195841,0.0,0
2015-09-01,26.77169419254843,26.862562820874857,25.9476108072998,26.30481719970703,4581855,0.0,0
2015-09-02,26.42388933578554,26.915831672942883,26.09488229393263,26.380022048950195,3398674,0.0,0
2015-09-03,26.777964288724306,27.398376876502528,26.561759503642975,27.116371154785156,4496857,0.0,0
2015-09-04,26.88763128476643,26.997301898057383,25.963281762656717,26.08234977722168,5009763,0.0,0
2015-09-07,26.282884372477717,26.470889755857,26.06041388543917,26.201417922973633,1939408,0.0,0
2015-09-08,26.41448966787763,27.09756906826248,26.383153842344903,26.740360260009766,4151773,0.0,0
2015-09-09,27.50490928821368,27.61771156970285,27.07250213623047,27.07250213623047,3584289,0.0,0
2015-09-10,26.834362960600064,27.210368961186695,26.555491325537613,26.771696090698242,3294813,0.0,0
2015-09-11,26.92836712991311,26.93149880016811,26.3737554995162,26.546092987060547,2554459,0.0,0
2015-09-14,26.56802767358487,26.74036277729893,25.994616436821122,26.094884872436523,3243751,0.0,0
2015-09-15,26.113684136535255,26.574293078754632,25.837946539624326,26.33928871154785,2758265,0.0,0
2015-09-16,26.568026030042653,26.724695600411636,26.32362188276111,26.442689895629883,3059337,0.0,0
2015-09-17,26.55235457399083,26.624423618603352,26.345552011802376,26.439552307128906,3095414,0.0,0
2015-09-18,26.242150819596194,26.26095040146395,25.13919818924609,25.33973503112793,9381617,0.0,0
2015-09-21,25.26767090105718,25.84421622662633,25.220669546651774,25.70948028564453,3283552,0.0,0
2015-09-22,25.66873920743793,25.750208045053295,24.481183698757494,24.6785888671875,5781842,0.0,0
2015-09-23,24.61278901521655,24.885392521667022,24.2054471999531,24.221115112304688,6162154,0.0,0
2015-09-24,24.277516249947507,24.82272565343624,23.920307451151125,24.221115112304688,5908319,0.0,0
2015-09-25,24.650386710967087,25.11726369663935,24.60025369748752,24.882259368896484,4521858,0.0,0
2015-09-28,24.785125752859493,24.88226251286641,23.74483989289712,23.873310089111328,5258752,0.0,0
2015-09-29,23.500433640518143,24.434185255693333,23.34376408291469,24.274381637573242,6364696,0.0,0
2015-09-30,24.847795525063347,25.19246811158271,24.697391681363047,24.973129272460938,5291107,0.0,0
2015-10-01,25.36793811050608,25.377337902813387,24.64099135482138,24.838394165039062,3627423,0.0,0
2015-10-02,25.067130970277997,25.530873945086814,24.52192154103906,24.83212661743164,4297283,0.0,0
2015-10-05,25.3397379073501,25.850479860961045,25.20813364757469,25.753345489501953,4211014,0.0,0
2015-10-06,25.77214615336597,26.04788375615805,25.474474904790295,25.88808250427246,3276113,0.0,0
2015-10-07,26.229617695377776,26.69336064920424,25.935078154815518,26.239017486572266,3616613,0.0,0
2015-10-08,26.06981510105075,26.213953207007894,25.762744087182128,25.897480010986328,3608014,0.0,0
2015-10-09,26.220216954718637,26.555489708512336,26.069813129289713,26.254684448242188,3008992,0.0,0
2015-10-12,26.348687259404617,26.492825368201885,25.878678547187583,26.00714874267578,2545958,0.0,0
2015-10-13,25.888083427914637,25.93508239156483,25.299004250558276,25.71574592590332,3088397,0.0,0
2015-10-14,25.521470478021953,25.922546561448396,25.396136741950706,25.6060733795166,2572695,0.0,0
2015-10-15,25.812877281936437,25.985214763765207,25.76587832379032,25.853612899780273,2462544,0.0,0
2015-10-16,26.094881720639115,26.4176206340892,25.957011741849648,26.35495376586914,3372614,0.0,0
2015-10-19,26.3988215792436,26.633825925646363,26.01968152058435,26.223352432250977,2513073,0.0,0
2015-10-20,26.226485074755438,26.323621833803337,25.740810841867624,25.966415405273438,2185944,0.0,0
2015-10-21,26.03221805130444,26.160685864118246,25.562209310135145,25.931949615478516,2134469,0.0,0
2015-10-22,25.76274715963035,26.803033117279657,25.76274715963035,26.580562591552734,4220491,0.0,0
2015-10-23,26.77482759932928,27.40463991757257,26.709026669152795,27.135168075561523,4382942,0.0,0
2015-10-26,27.103833691440876,27.38583937559654,26.931496220404707,27.150835037231445,2256777,0.0,0
2015-10-27,27.06310518886215,27.32630894627424,26.962836749287803,26.97850227355957,2148876,0.0,0
2015-10-28,27.09443395773856,27.46730827372168,26.97536356273877,27.307504653930664,2388017,0.0,0
2015-10-29,27.51117607468744,27.523707535944414,26.088616163240896,26.311086654663086,5457167,0.0,0
2015-10-30,26.336153953855856,26.668292655583752,26.257819173970013,26.51475715637207,3144230,0.0,0
2015-11-02,26.282885613993688,26.987898663205204,26.27661988319269,26.77482795715332,2489681,0.0,0
2015-11-03,26.81869414523869,26.89702892527351,26.361219316705878,26.640090942382812,2703990,0.0,0
2015-11-04,26.69649350221168,26.98789899509289,26.577425490825558,26.6087589263916,3342100,0.0,0
2015-11-05,27.887183407998393,28.457460546111474,27.58637812102986,27.66471290588379,7575111,0.0,0
2015-11-06,27.73677785061754,28.764532172314084,27.73677785061754,28.45432472229004,5238080,0.0,0
2015-11-09,28.51385817117051,28.764530408031234,28.12845002534998,28.169185638427734,2426549,0.0,0
2015-11-10,28.363458458985093,28.43239345363544,27.702315059918156,28.08772087097168,2785455,0.0,0
2015-11-11,28.012516088036687,28.372856532053618,27.915379341194654,28.169185638427734,1800213,0.0,0
2015-11-12,28.128452699980606,28.181722169025353,27.561309638625517,27.60517692565918,2896110,0.0,0
2015-11-13,27.448509128552846,27.868384833678455,27.122636124890764,27.48611068725586,2553885,0.0,0
2015-11-16,27.01610236206801,27.492376826434654,27.006702569899755,27.204105377197266,2423897,0.0,0
2015-11-17,27.41403820307371,27.8589815583689,27.313769782990505,27.71797752380371,3161926,0.0,0
2015-11-18,27.658444345927922,27.909116609722034,27.580109562315748,27.790048599243164,2314669,0.0,0
2015-11-19,27.98118584669496,28.41359299446892,27.934184498100684,28.065786361694336,3235940,0.0,0
2015-11-20,28.169190742040062,28.22559188602294,27.41091055450542,27.589513778686523,3383745,0.0,0
2015-11-23,27.551911355787336,27.786915716587096,27.363908345265124,27.56757926940918,2121482,0.0,0
2015-11-24,27.370174187354184,27.611446670816296,26.897031402993985,27.25737190246582,3283035,0.0,0
2015-11-25,27.24170410213875,27.508041878410175,26.981632056464914,27.298105239868164,2682212,0.0,0
2015-11-26,27.260505109450033,28.184854613822655,27.21350376045409,27.905982971191406,2859628,0.0,0
2015-11-27,27.84018274865649,28.31019146942364,27.736780256346602,28.08145523071289,1730108,0.0,0
2015-11-30,28.112789016520065,28.576529621374803,28.037588289627838,28.313325881958008,2903554,0.0,0
2015-12-01,28.501328915144118,28.642332967580767,28.285124135760725,28.391660690307617,2840980,0.0,0
2015-12-02,28.532658281470354,28.661128462656013,28.10651690525537,28.278854370117188,2206463,0.0,0
2015-12-03,28.20052133908206,28.745730748939724,27.298105516843048,27.53624153137207,5652317,0.0,0
2015-12-04,27.41717662389074,27.66784890925869,27.009834757814843,27.392108917236328,3771034,0.0,0
2015-12-07,27.551912704987267,27.75558363910496,27.050570522181626,27.191572189331055,2661465,0.0,0
2015-12-08,27.191571302732726,27.191571302732726,26.170084995043126,26.342422485351562,4283125,0.0,0
2015-12-09,26.36435378975925,26.696492497315326,25.863011667810138,26.19515037536621,3601506,0.0,0
2015-12-10,26.07294980784722,26.489691441869237,25.85047930313924,26.126216888427734,2930719,0.0,0
2015-12-11,26.000882759305302,26.10741691889146,25.24886834894053,25.49640655517578,4179512,0.0,0
2015-12-14,25.537137163094865,26.013411552805668,25.123529638408122,25.157997131347656,3992183,0.0,0
2015-12-15,25.42120388306143,26.217085595408744,25.364802741537982,26.041616439819336,4120649,0.0,0
2015-12-16,26.24528359576818,26.51162135174143,25.79407452832048,26.439552307128906,4110921,0.0,0
2015-12-17,27.05056906566555,27.526843516039268,26.87196584795191,27.066234588623047,5092954,0.0,0
2015-12-18,26.803027475088026,27.260502284018273,26.699624996131742,26.893896102905273,7218336,0.0,0
2015-12-21,26.8531625382816,27.301237590698104,26.69649297296937,26.740360260009766,2854625,0.0,0
2015-12-22,26.94716579229163,27.056834012165936,26.52102437456185,26.68709373474121,2009263,0.0,0
2015-12-23,27.041170156148418,27.28557431566977,26.97223515923972,27.16650390625,2381553,0.0,0
2015-12-24,27.185304527882682,27.28557295732516,27.0223668359212,27.113235473632812,229825,0.0,0
2015-12-28,27.216636607171747,27.247970041575396,26.718426154978815,26.78736114501953,1043700,0.0,0
2015-12-29,26.890765367026482,27.33570637982654,26.890765367026482,27.182170867919922,1556930,0.0,0
2015-12-30,27.11636876861746,27.150836264382537,26.7246948536396,26.812429428100586,1792340,0.0,0
2016-01-04,26.245288393559328,26.298555476373988,25.66247737176068,25.941349029541016,4399444,0.0,0
2016-01-05,25.960148098766286,26.345556305115856,25.64054321763259,26.15128517150879,2641718,0.0,0
2016-01-06,26.217085774414873,26.223353896064694,25.33660353906457,25.646808624267578,2911496,0.0,0
2016-01-07,24.941796700353375,25.18933492404545,24.622191808467903,25.026399612426758,4198959,0.0,0
2016-01-08,25.060866275330074,25.399270740570582,24.380918502807617,24.380918502807617,4206558,0.0,0
2016-01-11,24.25871726892177,24.83212850724665,24.205450185297206,24.355854034423828,2943311,0.0,0
2016-01-12,24.45925438971336,25.00446625658349,24.308852929643614,24.593990325927734,3107381,0.0,0
2016-01-13,24.910463404503414,25.361672563233554,24.590858510794963,24.794527053833008,3721499,0.0,0
2016-01-14,24.374652939967493,24.43731981418118,23.6978392236372,23.939111709594727,6567149,0.0,0
2016-01-15,23.820042132253608,23.895245252637615,22.34108329018962,22.54788589477539,10114419,0.0,0
2016-01-18,22.46641541998044,22.66068654772255,21.673667776926035,21.874204635620117,5533469,0.0,0
2016-01-19,22.253342894294562,22.836153839411548,22.149942803196566,22.460147857666016,5019943,0.0,0
2016-01-20,21.824072173830785,21.849139879454988,21.187994084791512,21.46999740600586,5749541,0.0,0
2016-01-21,21.360329272550526,22.059076628608018,21.109659387011387,21.46373176574707,8581104,0.0,0
2016-01-22,21.977607956780865,22.68575511052736,21.802138796435475,22.48834991455078,6568134,0.0,0
2016-01-25,22.685753955136022,22.70768759906211,21.717534780483533,21.877338409423828,4728736,0.0,0
2016-01-26,21.432398568613536,22.44135102495845,21.2412614938109,22.403749465942383,5086017,0.0,0
2016-01-27,22.403747569094666,22.507150054693103,21.911805235578615,22.162477493286133,3225771,0.0,0
2016-01-28,22.02147319975006,22.413147103816723,21.247525182820286,21.426128387451172,5679496,0.0,0
2016-01-29,21.71127032135031,22.04654312133789,21.485665747416977,22.04654312133789,4574591,0.0,0
2016-02-01,22.178141728331454,22.21887734243313,21.54206372024939,21.799001693725586,2951385,0.0,0
2016-02-02,21.62979830864619,21.661131741424118,20.157105452794358,20.414043426513672,7353623,0.0,0
2016-02-03,20.304377168435185,20.36390997926006,19.354958764231494,19.80303382873535,7007079,0.0,0
2016-02-04,20.1007053188945,20.291842376125533,19.220221948564017,20.041170120239258,8181031,0.0,0
2016-02-05,20.398376267840007,20.680381954427023,19.96596914213177,20.122638702392578,7056761,0.0,0
2016-02-08,20.285576486919986,20.398378775421627,18.706348033779122,18.891218185424805,6883127,0.0,0
2016-02-09,18.80974932837635,19.239024836729055,17.772597477289548,18.064002990722656,9032719,0.0,0
2016-02-10,18.452542435246325,19.962837049415604,18.339740149491938,19.68709945678711,8576916,0.0,0
2016-02-11,18.81288275211084,18.897484465593003,16.67590985617975,17.211719512939453,14373128,0.0,0
